source,mode,img,c_mu,c_raw,cos_lin,V,Vn,sig2,mu_sq,mu_sq_raw,sq_gbar,sq_gclean,sq_gbar_lin,msq_draw,msq_diff_lin,sq_diff_mean_lin,sq_diff_clean
ARES_ConvNeXt_B,di09,26,0.7948423624038696,0.7947165966033936,0.7792453169822693,0.0012387570459395,9.26548909774283e-06,6.236575145202039e-11,0.0078294854611158,0.007830424234271,0.0038471645675599,0.0078437412157654,0.0014304178766906,0.005023983772844,0.0055208723060786,0.0016215837094932,0.0029596984386444
ARES_ConvNeXt_B,di09,27,0.6070706844329834,0.606454074382782,0.4663634896278381,0.0345992557704448,6.480407819253742e-07,4.169454278363238e-12,0.0010414312127977,0.0010414939606562,0.0197389870882034,0.0010377754224464,0.0001175597208202,0.0526082813739776,0.052032470703125,0.0184357035905122,0.0152871469035744
ARES_ConvNeXt_B,di09,28,0.779957115650177,0.7798768877983093,0.7056238651275635,0.0036688635591417,1.823447564675007e-05,1.226530127462766e-10,0.0133491270244121,0.013350972905755,0.0104316528886556,0.0133577957749366,0.0011112850625067,0.0139170736074447,0.0161809455603361,0.0067379469983279,0.0053774900734424
ARES_ConvNeXt_B,di09,29,0.7490677833557129,0.7490785121917725,0.6250978112220764,0.0023638273123651,1.0239225957775488e-05,6.801095797648316e-11,0.0128144742920994,0.0128154978156089,0.0044603403657674,0.0128458486869931,0.0011407112469896,0.0067059765569865,0.0102635137736797,0.0027810465544462,0.0059659355320036
ARES_ConvNeXt_B,di09,30,0.7564711570739746,0.7565401792526245,0.6440475583076477,0.4004887044429779,0.0018804604187607,1.2626649059654936e-08,2.0513064861297607,2.0514965057373047,0.9668320417404176,2.052395820617676,0.1535463333129882,1.3472963571548462,1.894589066505432,0.6240796446800232,0.8878129124641418
ARES_ConvNeXt_B,di09,31,0.6476768255233765,0.6476669907569885,0.6196329593658447,4.5655062422156334e-05,1.355558225668574e-07,9.186523070026098e-13,0.0001184151697088,0.0001184290013043,6.21350045548752e-05,0.0001183771528303,1.2554721251945011e-05,0.0001055073153111,0.0001198706013383,4.0076967707136646e-05,6.9419875217136e-05
ARES_ConvNeXt_B,di09,32,0.6351659297943115,0.63544762134552,0.4422715008258819,0.0004508935671765,5.340440907275479e-07,1.2514769602567366e-11,0.0017132185166701,0.0017134068766608,0.0011796421604231,0.0017161457799375,0.0001531201269244,0.0016079910565167,0.0020680020097643,0.000956829462666,0.0010875234147533
ARES_ConvNeXt_B,di09,33,0.6660727262496948,0.6658775806427002,0.4251663982868194,0.0080493409186601,1.509466801508097e-05,2.1142544659458198e-10,0.0245947521179914,0.0245979353785514,0.0205170903354883,0.0245931409299373,0.0015678439522162,0.0281639639288187,0.0349182449281215,0.0172621458768844,0.0151952132582664
ARES_ConvNeXt_B,di09,34,0.6833922266960144,0.6833748817443848,0.4511670470237732,0.0055376118980348,7.357326467172243e-06,7.442448740624386e-11,0.0095558306202292,0.0095569510012865,0.015606009401381,0.0095790950581431,0.0008324439404532,0.0208667423576116,0.022890543565154,0.0131861520931124,0.00847430806607
ARES_ConvNeXt_B,di09,35,0.6985582113265991,0.6985808610916138,0.4907126128673553,0.0017030149465426,1.002857857201889e-06,2.4381030180875563e-11,0.00541548198089,0.0054158489219844,0.0041053388267755,0.0054048681631684,0.0004674001829698,0.0057232030667364,0.0074339918792247,0.0032132484484463,0.0029288758523762
ARES_ConvNeXt_B,di09,36,0.7164109349250793,0.7164308428764343,0.5148147344589233,0.0001325710909441,1.729391954086168e-07,4.195214921981494e-12,0.0005581818404607,0.0005582449957728,0.0003671615559142,0.0005585750914178,6.013520760461688e-05,0.0004931041039526,0.000654325063806,0.0002743029035627,0.000276842736639
ARES_ConvNeXt_B,di09,40,0.6966553330421448,0.6966089010238647,0.5655891299247742,0.0006099856109358,9.296404641645496e-07,6.029046619587808e-12,0.0013217760715633,0.0013218668755143,0.0010434943251311,0.0013208289165049,0.0001343485637335,0.0016229806933552,0.0019016225123777,0.0007543046958744,0.0007286845939233
